,index,date,county,state,fips,cases,deaths,new_cases,emp_combined,emp_combined_inclow,revenue_all,spend_all,month,year,median_income,median_age,pop,pop_density,over60,casesper100k,casesper100klog,region,pct_min,new_cases_per100k
1449,402673,2020-12-26,Taylor,Texas,48441.0,10691,183.0,0.0,,,-0.608,0.279,12,2020,26504.0,32.8,131506,143.6358,17.890438459081714,8129.667087433273,3.910072761454955,TX,29.48382583304184,
1450,402962,2020-12-26,Travis,Texas,48453.0,48208,531.0,1132.0,,,-0.445,0.243,12,2020,39860.0,31.9,1024266,1034.401,11.301458800741214,4706.589889735674,3.6727063575621077,TX,41.988506891764445,
1451,403229,2020-12-26,Trinity,Texas,48455.0,331,9.0,3.0,,,,0.226,12,2020,23576.0,47.3,14585,21.02774,30.39424065821049,2269.4549194377787,3.3559215603179675,TX,17.106616386698665,
1452,403496,2020-12-26,Tyler,Texas,48457.0,733,10.0,0.0,,,,-0.0186,12,2020,22214.0,42.1,21766,23.54352,25.365248552788763,3367.637599926491,3.5273253498049444,TX,17.81218414040246,
1453,403779,2020-12-26,Van Zandt,Texas,48467.0,2353,59.0,0.0,,,,-0.129,12,2020,26570.0,42.1,52579,62.40411999999999,24.745620875254374,4475.170695524829,3.6508096051738743,TX,11.93252058806748,
1454,404057,2020-12-26,Victoria,Texas,48469.0,5631,116.0,0.0,,,-0.12,-0.0154,12,2020,27297.0,36.4,86793,98.38884,19.00959754818937,6487.850402682244,3.812100827325381,TX,50.26442224603366,
1455,404334,2020-12-26,Walker,Texas,48471.0,5846,82.0,57.0,,,0.0961,0.267,12,2020,26411.0,34.5,67861,86.53877,14.993884558140905,8614.668218859139,3.935238555899734,TX,39.26555753672949,
1456,404607,2020-12-26,Waller,Texas,48473.0,1937,22.0,33.0,,,-0.184,0.0023,12,2020,25613.0,31.7,43205,84.14971,15.21814604791112,4483.277398449253,3.651595611247826,TX,53.87107973614165,
1457,404825,2020-12-26,Ward,Texas,48475.0,781,9.0,6.0,,,,-0.766,12,2020,31467.0,37.0,10658,12.75487,20.30399699756052,7327.828860949521,3.8649753179724073,TX,52.50516044285982,
1458,405099,2020-12-26,Washington,Texas,48477.0,1384,59.0,0.0,,,,-0.00707,12,2020,28376.0,41.6,33718,55.8288,24.704905391778876,4104.6325404828285,3.613274283798037,TX,31.401625244676424,
1459,405376,2020-12-26,Wharton,Texas,48481.0,2333,73.0,18.0,,,-0.176,0.303,12,2020,26008.0,37.2,41280,38.0058,19.9031007751938,5651.647286821705,3.7521750501745976,TX,51.50678294573644,
1460,405660,2020-12-26,Wichita,Texas,48485.0,9852,194.0,0.0,,,-0.306,0.298,12,2020,25448.0,33.9,131500,209.4696,17.71634980988593,7492.015209125476,3.874598650341289,TX,27.125475285171106,
1461,405917,2020-12-26,Wilbarger,Texas,48487.0,1218,31.0,0.0,,,,0.208,12,2020,24911.0,38.0,13535,13.94148,21.15256741780569,8998.891762098265,3.9541890281903314,TX,33.94163280384189,
1462,406192,2020-12-26,Willacy,Texas,48489.0,1654,62.0,0.0,,,,0.0388,12,2020,16793.0,32.1,22134,37.48004,16.14710400289148,7472.666485949218,3.873475599606081,TX,89.31959880726484,
1463,406476,2020-12-26,Williamson,Texas,48491.0,20624,201.0,0.0,,,-0.39,0.216,12,2020,39583.0,34.2,422679,377.9647,13.220434419500375,4879.352889545021,3.6883622287373843,TX,29.39109820927938,
1464,406753,2020-12-26,Wilson,Texas,48493.0,2082,33.0,0.0,,,,-0.146,12,2020,32643.0,40.0,42918,53.39834000000001,18.868540006524068,4851.111421781071,3.6858412497464434,TX,39.87371266135421,
1465,407025,2020-12-26,Wise,Texas,48497.0,3870,70.0,0.0,,,-0.15,0.116,12,2020,29858.0,38.4,59127,65.37543000000001,18.03067972330745,6545.233142219291,3.8159251207990743,TX,18.162599150980096,
1466,407295,2020-12-26,Wood,Texas,48499.0,1926,64.0,0.0,,,,-0.0592,12,2020,25192.0,47.5,41964,65.03683000000001,32.26098560671051,4589.648269945667,3.661779404431646,TX,13.161281098084073,
1467,407548,2020-12-26,Yoakum,Texas,48501.0,759,19.0,0.0,,,,0.0506,12,2020,34598.0,32.8,7879,9.852344,15.953801243812663,9633.20218301815,3.983770675416203,TX,59.55070440411221,
1468,407743,2020-12-26,Beaver,Utah,49001.0,355,2.0,14.0,,,,0.312,12,2020,30436.0,31.9,6629,2.559578,17.121737818675516,5355.257203198069,3.728780334037564,UT,11.042389500678835,
1469,408027,2020-12-26,Box Elder,Utah,49003.0,3381,25.0,41.0,,,-0.0747,0.162,12,2020,30295.0,30.6,49975,8.698035,14.985492746373186,6765.382691345672,3.8302923679756145,UT,8.652326163081542,
1470,408311,2020-12-26,Cache,Utah,49005.0,10700,19.0,161.0,,,0.0254,-0.0621,12,2020,23906.0,25.5,112656,96.71598,10.766403919897742,9497.94063343275,3.9776294507110297,UT,10.57466979122284,
1471,408579,2020-12-26,Carbon,Utah,49007.0,1028,7.0,7.0,,,,0.404,12,2020,25497.0,34.4,21403,14.47623,19.21693220576555,4803.064990889127,3.6815184631731204,UT,12.858010559267393,
1472,408875,2020-12-26,Davis,Utah,49011.0,23579,81.0,426.0,,,-0.577,0.207,12,2020,34554.0,29.2,306479,1025.774,11.82364860235122,7693.512442940625,3.886124660519054,UT,9.610772679367916,
1473,409143,2020-12-26,Duchesne,Utah,49013.0,813,5.0,0.0,,,,0.179,12,2020,30440.0,29.7,18607,5.7412269999999985,14.865373246627614,4369.323372924168,3.640414187964203,UT,6.2395872521094216,
1474,409411,2020-12-26,Grand,Utah,49019.0,412,1.0,8.0,,,,0.0646,12,2020,27170.0,39.9,9225,2.512567,20.28184281842818,4466.124661246613,3.649930841202037,UT,9.86449864498645,
1475,409690,2020-12-26,Iron,Utah,49021.0,3001,15.0,37.0,,,0.197,0.252,12,2020,24493.0,26.8,46163,14.00287,13.85958451573771,6500.87732599701,3.8129719708164003,UT,8.210038342395425,
1476,409958,2020-12-26,Juab,Utah,49023.0,696,9.0,0.0,,,,0.379,12,2020,26464.0,29.3,10246,3.0203900000000004,14.542260394300214,6792.894788210033,3.83205488807024,UT,3.943002147179387,
1477,410226,2020-12-26,Millard,Utah,49027.0,841,1.0,0.0,,,,-0.167,12,2020,27383.0,33.7,12503,1.902342,19.411341278093253,6726.385667439815,3.8277817646198793,UT,12.916899944013437,
1478,410502,2020-12-26,Morgan,Utah,49029.0,787,7.0,0.0,,,,-0.102,12,2020,37091.0,32.0,9469,15.54344,14.806209737036646,8311.331714014152,3.9196706158070618,UT,2.555708100116169,
1479,410808,2020-12-26,Salt Lake,Utah,49035.0,103313,533.0,1153.0,,,-0.385,0.104,12,2020,32867.0,30.8,1029655,1387.148,12.720668573454216,10033.749168410779,4.001463239990846,UT,18.68771578829802,
1480,411082,2020-12-26,San Juan,Utah,49037.0,1362,32.0,10.0,,,,0.0466,12,2020,22504.0,29.9,14746,1.885681,15.427912654279128,9236.403092364031,3.9655028780096866,UT,4.570731045707309,
1481,411335,2020-12-26,Sanpete,Utah,49039.0,2049,9.0,0.0,,,,0.194,12,2020,19986.0,28.4,27822,17.49644,15.951405362662639,7364.675436704766,3.867153612121747,UT,10.236503486449571,
1482,411591,2020-12-26,Sevier,Utah,49041.0,1255,7.0,0.0,,,,0.122,12,2020,25084.0,32.8,20802,10.88781,19.421209499086626,6033.073742909335,3.7805386337770166,UT,4.667820401884434,
1483,411879,2020-12-26,Summit,Utah,49043.0,3029,5.0,70.0,,,-0.496,-0.0345,12,2020,42507.0,37.1,36324,19.40684,12.908820614469773,8338.839334875012,3.921105606328658,UT,11.9590353485299,
1484,412165,2020-12-26,Tooele,Utah,49045.0,4299,12.0,77.0,,,-0.444,0.404,12,2020,35164.0,29.6,58218,8.387127,11.201003126180906,7384.314129650624,3.868310163352642,UT,12.138857398055587,
1485,412440,2020-12-26,Uintah,Utah,49047.0,1197,8.0,0.0,,,0.182,-0.163,12,2020,26723.0,29.1,32588,7.274605999999999,13.038541794525592,3673.131213943783,3.5650364427678056,UT,7.5211734380753645,
1486,412727,2020-12-26,Utah,Utah,49049.0,64291,204.0,719.0,,,-0.159,0.0139,12,2020,26084.0,24.6,516564,257.8367,9.241255681774183,12445.892474117438,4.0950260445916316,UT,11.342640989306263,
1487,413013,2020-12-26,Wasatch,Utah,49051.0,3044,15.0,31.0,,,-0.238,0.404,12,2020,35491.0,31.6,23530,20.017,12.945176370590735,12936.676583085424,4.111822720922514,UT,13.867403314917127,
1488,413309,2020-12-26,Washington,Utah,49053.0,13933,106.0,136.0,,,0.0306,0.173,12,2020,27392.0,32.5,138115,56.92278,22.462440719690115,10087.970169786047,4.003803789354432,UT,10.336313941280817,
1489,413601,2020-12-26,Weber,Utah,49057.0,18124,90.0,0.0,,,-0.352,0.139,12,2020,31248.0,30.7,231236,401.3928,14.3628154785587,7837.879914892144,3.894198605314677,UT,18.09709560795032,
1490,413882,2020-12-26,Franklin,Vermont,50011.0,513,23.0,26.0,,,,0.163,12,2020,33676.0,39.6,47746,75.34409000000002,17.80463284882503,1074.4355548108742,3.0311803714055183,VT,1.6420223683659363,
1491,414164,2020-12-26,Rutland,Vermont,50021.0,400,8.0,14.0,,,-0.428,0.161,12,2020,30112.0,44.3,61642,66.29449,23.870088575970932,648.908211933422,2.8121832701901988,VT,1.6466045877810582,
1492,414452,2020-12-26,Washington,Vermont,50023.0,864,7.0,6.0,,,-0.622,0.0689,12,2020,33620.0,42.3,59534,86.62850999999998,21.50367857022877,1451.2715423119562,3.161748679353192,VT,2.4120670541203344,
1493,414733,2020-12-26,Windham,Vermont,50025.0,418,5.0,21.0,,,,-0.0546,12,2020,28936.0,44.9,44513,56.68243,23.671736346685236,939.0515130411341,2.9726894167771647,VT,2.787949587760879,
1494,415014,2020-12-26,Albemarle,Virginia,51003.0,2617,30.0,1.0,,,-0.412,0.0442,12,2020,37498.0,38.2,98970,137.3251,19.952510861877336,2644.235626957664,3.422300152374875,VA,15.17328483378802,
1495,415287,2020-12-26,Alleghany,Virginia,51005.0,694,22.0,5.0,,,,-0.0485,12,2020,26560.0,45.8,16250,36.47942000000001,28.24,4270.7692307692305,3.6305061051399616,VA,5.766153846153847,
1496,415563,2020-12-26,Amelia,Virginia,51007.0,342,7.0,0.0,,,,-0.0508,12,2020,31722.0,42.7,12690,35.71941,22.537431048069344,2695.0354609929077,3.4305644839614304,VA,25.39007092198582,
1497,415843,2020-12-26,Amherst,Virginia,51009.0,1350,9.0,15.0,,,,0.0186,12,2020,27580.0,42.0,32353,68.26472,23.070503508175438,4172.719685964207,3.620419210753423,VA,20.934689209655982,
1498,416108,2020-12-26,Appomattox,Virginia,51011.0,652,7.0,12.0,,,,0.00203,12,2020,29989.0,42.8,14973,44.8974,24.417284445334936,4354.5047752621385,3.6389387711461354,VA,21.19815668202765,
1499,416399,2020-12-26,Arlington,Virginia,51013.0,8475,176.0,61.0,,,-0.457,-0.216,12,2020,70148.0,33.4,207627,7993.501,13.230938172780993,4081.839067173344,3.610855877985059,VA,23.606756346717912,
1500,416669,2020-12-26,Augusta,Virginia,51015.0,2963,23.0,10.0,,,-0.397,-0.274,12,2020,30889.0,42.9,73750,76.26689,22.886779661016952,4017.6271186440677,3.6039696268298504,VA,6.040677966101695,
1501,416949,2020-12-26,Bedford,Virginia,51019.0,2896,30.0,32.0,,,-0.352,-0.0181,12,2020,31616.0,44.3,68676,91.20066,23.59630729803716,4216.902556934009,3.6249935655690955,VA,7.327159415225115,
1502,417230,2020-12-26,Botetourt,Virginia,51023.0,1221,16.0,9.0,,,,0.0178,12,2020,33271.0,44.9,33148,61.24884,23.944129359237362,3683.4801496319533,3.5662583337732197,VA,4.105828405937009,
1503,417494,2020-12-26,Buchanan,Virginia,51027.0,701,24.0,1.0,,,,0.12,12,2020,17764.0,43.8,24098,47.93118,23.267491078097766,2908.9551000082993,3.463737017923194,VA,2.95045231969458,
1504,417765,2020-12-26,Campbell,Virginia,51031.0,1906,19.0,36.0,,,-0.242,0.0228,12,2020,27489.0,41.1,54842,108.8423,22.335071660406257,3475.4385325115786,3.541009611871091,VA,15.83640275701105,
1505,418053,2020-12-26,Chesterfield,Virginia,51041.0,12321,164.0,49.0,,,-0.319,0.00707,12,2020,39276.0,37.6,316236,747.0784,16.162928951795493,3896.140856828444,3.590634649499576,VA,29.179473557722712,
1506,418324,2020-12-26,Clarke,Virginia,51043.0,339,5.0,4.0,,,,-0.0219,12,2020,36717.0,44.9,14034,79.6583,23.428815733219324,2415.5622060709707,3.3830182260102855,VA,8.80718255664814,
1507,418604,2020-12-26,Culpeper,Virginia,51047.0,2842,18.0,9.0,,,0.00197,-0.0017,12,2020,32427.0,38.2,46689,123.114,17.749362804943345,6087.086894129238,3.7844095014197543,VA,24.68461521985907,
1508,418798,2020-12-26,Dickenson,Virginia,51051.0,585,4.0,3.0,,,,0.23,12,2020,19333.0,43.0,15903,48.11329,23.894862604540023,3678.5512167515562,3.5656768071360916,VA,0.8614726781110482,
1509,419062,2020-12-26,Dinwiddie,Virginia,51053.0,838,14.0,2.0,,,,0.0749,12,2020,30619.0,40.7,28001,55.58883,19.81000678547195,2992.7502589193246,3.4760704770478132,VA,35.27731152458841,
1510,419357,2020-12-26,Fairfax,Virginia,51059.0,41769,671.0,11.0,,,-0.35,-0.17,12,2020,53727.0,37.3,1081726,2766.783,15.33456716395834,3861.329024170631,3.5867368094700907,VA,24.747486886697743,
1511,419633,2020-12-26,Fauquier,Virginia,51061.0,2205,28.0,6.0,,,-0.586,-0.164,12,2020,44134.0,41.3,65203,100.7075,18.836556600156435,3381.74623867,3.529141015656718,VA,14.568348082143459,
1512,419913,2020-12-26,Fluvanna,Virginia,51065.0,705,9.0,1.0,,,,0.246,12,2020,38143.0,41.1,25691,89.82703000000002,21.79362422638278,2744.151648437196,3.438408107858197,VA,18.286559495543187,
1513,420194,2020-12-26,Franklin,Virginia,51067.0,2255,22.0,11.0,,,-0.329,0.000176,12,2020,28319.0,44.1,56159,81.33962,25.288911839598278,4015.384889332075,3.603727180324932,VA,10.682170266564574,
1514,420471,2020-12-26,Frederick,Virginia,51069.0,3491,25.0,43.0,,,-0.326,-0.0399,12,2020,37186.0,39.1,78305,189.373,18.433050252218887,4458.208288104208,3.649160354916125,VA,10.654492050316072,
1515,420753,2020-12-26,Gloucester,Virginia,51073.0,803,7.0,4.0,,,,-0.097,12,2020,35294.0,42.6,36858,169.2234,21.273536274350207,2178.6315046936893,3.338183779575474,VA,11.210592001736394,
1516,421038,2020-12-26,Goochland,Virginia,51075.0,594,7.0,11.0,,,,-0.0785,12,2020,40720.0,45.2,21717,77.17069000000002,22.85766910715108,2735.1844177372564,3.4369866136330827,VA,21.342726895980107,
1517,421314,2020-12-26,Greene,Virginia,51079.0,506,4.0,0.0,,,,0.29,12,2020,35259.0,39.3,18403,117.7821,19.105580611856762,2749.551703526599,3.4392618907191794,VA,10.585230668912677,
1518,421592,2020-12-26,Halifax,Virginia,51083.0,1089,35.0,11.0,,,,-0.0541,12,2020,23640.0,44.7,36241,44.31312,26.961176567975503,3004.883971192848,3.477827707073017,VA,38.29916393035513,
1519,421882,2020-12-26,Hanover,Virginia,51085.0,3589,69.0,66.0,,,-0.164,-0.0121,12,2020,40097.0,41.0,99863,213.1383,19.16125091375184,3593.923675435346,3.555568849709728,VA,11.435666863603135,
1520,422167,2020-12-26,Henrico,Virginia,51087.0,11650,287.0,94.0,,,-0.394,-0.0435,12,2020,37151.0,37.5,306935,1313.39,17.615456041181353,3795.5919005652663,3.5792795112209186,VA,34.42748464658641,
1521,422439,2020-12-26,Henry,Virginia,51089.0,2490,52.0,25.0,,,-0.301,-0.0368,12,2020,21493.0,44.7,54151,141.6327,26.629240457239934,4598.253033184983,3.662592865996413,VA,26.56645306642537,
1522,422720,2020-12-26,Isle of Wight,Virginia,51093.0,1433,29.0,3.0,,,,0.124,12,2020,35695.0,43.8,35270,111.751,21.40062375956904,4062.943011057556,3.6088407307298547,VA,26.566487099518007,
1523,423010,2020-12-26,James City,Virginia,51095.0,1708,27.0,4.0,,,-0.419,-0.0461,12,2020,38309.0,44.9,67009,470.4478,27.87536002626513,2548.9113402677253,3.406354729505304,VA,17.6528526018893,
1524,423282,2020-12-26,King William,Virginia,51101.0,431,5.0,5.0,,,,0.0363,12,2020,34612.0,39.4,15935,58.1694,18.13617822403514,2704.7379981173517,3.43212520235098,VA,19.723878255412615,
1525,423562,2020-12-26,Lee,Virginia,51105.0,1396,29.0,11.0,,,,0.265,12,2020,18053.0,41.2,25587,58.75069000000001,22.585688044710203,5455.895571970141,3.736866049157375,VA,5.287841482002579,
1526,423854,2020-12-26,Loudoun,Virginia,51107.0,13441,154.0,161.0,,,-0.409,-0.136,12,2020,60126.0,34.8,312311,605.769,10.276295103278462,4303.7228916048425,3.6338443001766256,VA,19.6233882251986,
1527,424134,2020-12-26,Louisa,Virginia,51109.0,822,9.0,0.0,,,,0.149,12,2020,29405.0,42.6,33153,66.80029,21.569692033903422,2479.4136277259977,3.3943489839095067,VA,20.00422284559467,
1528,424411,2020-12-26,Madison,Virginia,51113.0,279,4.0,-1.0,,,,0.248,12,2020,28136.0,44.1,13308,41.4989,24.706943192064923,2096.483318304779,3.3214914110768126,VA,11.556958220619176,
1529,424688,2020-12-26,Mathews,Virginia,51115.0,293,3.0,2.0,,,,-0.124,12,2020,31223.0,50.1,8978,104.4814,34.20583648919581,3263.5330808643353,3.5136880192884754,VA,10.325239474270438,
1530,424969,2020-12-26,Mecklenburg,Virginia,51117.0,1234,38.0,10.0,,,,0.116,12,2020,25324.0,45.8,32727,52.32259000000001,28.291624652427657,3770.586977113698,3.5764089632239227,VA,39.282549576802026,
1531,425231,2020-12-26,Middlesex,Virginia,51119.0,258,11.0,3.0,,,,0.00917,12,2020,29179.0,51.0,10959,84.10172,34.26407518934209,2354.2294004927458,3.371848779031651,VA,19.563828816497857,
1532,425505,2020-12-26,Montgomery,Virginia,51121.0,5012,36.0,3.0,,,-0.524,-0.17,12,2020,25174.0,26.6,94392,243.8983,14.00330536486143,5309.7720145775065,3.7250758742007597,VA,6.623442664632595,
1533,425782,2020-12-26,Nelson,Virginia,51125.0,322,4.0,0.0,,,,0.224,12,2020,30861.0,47.6,15020,31.89938,29.0878828229028,2143.808255659121,3.3311859390276815,VA,16.15179760319574,
1534,426056,2020-12-26,New Kent,Virginia,51127.0,599,5.0,12.0,,,,-0.34,12,2020,40475.0,42.4,18429,87.87038000000003,19.632101579033044,3250.31200824787,3.511925052350086,VA,15.594986163112484,
1535,426333,2020-12-26,Orange,Virginia,51137.0,872,12.0,3.0,,,-0.204,0.233,12,2020,33574.0,42.6,33481,98.24725,24.646814611272067,2604.462232310863,3.415718064046346,VA,16.113616678115946,
1536,426604,2020-12-26,Page,Virginia,51139.0,981,33.0,2.0,,,,-0.167,12,2020,25036.0,43.0,24042,77.34133,24.3407370435072,4080.3593711005738,3.610698414563605,VA,3.489726312286831,
1537,426880,2020-12-26,Pittsylvania,Virginia,51143.0,2524,37.0,34.0,,,-0.165,0.0377,12,2020,25237.0,44.2,63506,65.54166,24.191414984410926,3974.427613138916,3.599274591519616,VA,24.170944477687147,
1538,427154,2020-12-26,Powhatan,Virginia,51145.0,753,6.0,3.0,,,,0.0152,12,2020,40000.0,41.6,28046,107.7776,18.879697639592102,2684.874848463239,3.428924046501652,VA,15.41752834628824,
1539,427444,2020-12-26,Prince Edward,Virginia,51147.0,1049,16.0,2.0,,,,0.137,12,2020,18060.0,30.9,23368,66.77333,18.670831906881205,4489.044847654913,3.6521539442280644,VA,35.43735022252653,
1540,427720,2020-12-26,Prince George,Virginia,51149.0,1726,7.0,11.0,,,,-0.149,12,2020,34491.0,38.0,35725,134.7323,15.882435269419176,4831.350594821553,3.684068553916183,VA,37.752274317704696,
1541,428010,2020-12-26,Prince William,Virginia,51153.0,24292,249.0,172.0,,,-0.364,-0.198,12,2020,43568.0,33.5,402002,1195.006,11.032034666494196,6042.756006189024,3.781235058702366,VA,40.461490241342084,
1542,428278,2020-12-26,Pulaski,Virginia,51155.0,1354,31.0,1.0,,,,-0.195,12,2020,27826.0,44.1,34872,109.0235,25.716907547602663,3882.7712778160126,3.589141808339498,VA,6.277242486808902,
1543,428555,2020-12-26,Roanoke,Virginia,51161.0,4444,63.0,40.0,,,-0.413,-0.0191,12,2020,36325.0,43.3,92376,368.7403,24.305014289425827,4810.773361046159,3.682214897462633,VA,7.138217718888022,
1544,428834,2020-12-26,Rockbridge,Virginia,51163.0,546,5.0,0.0,,,,-0.0425,12,2020,26949.0,46.5,22307,37.33025,28.533644147576997,2447.6621688259293,3.388751475426376,VA,3.989778993141166,
1545,429099,2020-12-26,Russell,Virginia,51167.0,1411,16.0,2.0,,,,0.109,12,2020,20595.0,43.0,28897,60.98706,23.338062774682488,4882.859812437277,3.6886742558100525,VA,1.7579679551510536,
1546,429360,2020-12-26,Scott,Virginia,51169.0,1162,29.0,9.0,,,,0.129,12,2020,21713.0,44.7,23177,43.27859,27.02679380420244,5013.591060102688,3.7001489072879865,VA,1.5920956120291672,
1547,429637,2020-12-26,Shenandoah,Virginia,51171.0,2031,71.0,25.0,,,-0.44,0.0532,12,2020,28856.0,43.1,41993,82.53735,25.21848879575167,4836.520372443026,3.684533021453095,VA,7.884647441240207,
1548,429909,2020-12-26,Smyth,Virginia,51173.0,1641,51.0,0.0,,,,0.189,12,2020,22253.0,43.1,32208,71.42605999999998,25.049677098857426,5095.007451564828,3.707144823508514,VA,3.6233233979135617,
1549,430185,2020-12-26,Southampton,Virginia,51175.0,1116,42.0,0.0,,,,0.022,12,2020,28940.0,44.3,18570,30.994190000000003,21.7124394184168,6009.693053311793,3.7788522908617797,VA,38.33602584814216,
1550,430471,2020-12-26,Stafford,Virginia,51179.0,4886,23.0,3.0,,,-0.397,0.158,12,2020,45929.0,34.6,128961,479.4879,11.560084056420159,3788.7423329533735,3.5784950705213303,VA,26.17535533998651,
1551,430741,2020-12-26,Sussex,Virginia,51183.0,682,13.0,2.0,,,,0.234,12,2020,23129.0,40.6,12087,24.656270000000006,20.443451642260282,5642.425746669976,3.7514658525484386,VA,60.32100603954662,
1552,431014,2020-12-26,Tazewell,Virginia,51185.0,2167,16.0,60.0,,,,0.0723,12,2020,22768.0,43.2,45078,86.88126,24.433204667465287,4807.223035627136,3.6818942720964167,VA,3.6137361906029555,
1553,431290,2020-12-26,Warren,Virginia,51187.0,1233,31.0,16.0,,,-0.442,-0.0739,12,2020,32367.0,39.7,37575,176.024,18.32335329341317,3281.4371257485027,3.516064087336786,VA,8.127744510978044,
1554,431566,2020-12-26,Washington,Virginia,51191.0,2763,40.0,0.0,,,-0.656,0.0458,12,2020,25266.0,43.7,54876,97.82259,24.990888548728037,5034.987972884321,3.7019984374882045,VA,2.5767184197098914,
1555,431834,2020-12-26,Wise,Virginia,51195.0,1873,55.0,26.0,,,,0.249,12,2020,20795.0,39.0,41452,102.8105,20.380198784135867,4518.479204863456,3.65499228789282,VA,6.291614397375278,
1556,432120,2020-12-26,York,Virginia,51199.0,1368,11.0,1.0,,,-0.265,-0.000846,12,2020,42896.0,39.4,65464,624.7746,17.762434315043382,2089.6981547109863,3.320083559216057,VA,17.78534767200293,
1557,432410,2020-12-26,Alexandria city,Virginia,51510.0,6985,86.0,0.0,,,-0.309,-0.117,12,2020,59419.0,35.6,139966,9314.305,14.270608576368543,4990.497692296701,3.6981438590983258,VA,37.877055856422274,
1558,432685,2020-12-26,Bristol city,Virginia,51520.0,846,8.0,1.0,,,,-0.17,12,2020,20711.0,41.3,17835,1370.553,25.012615643397808,4743.481917577797,3.6760972493646507,VA,6.896551724137931,
1559,432953,2020-12-26,Buena Vista city,Virginia,51530.0,472,4.0,0.0,,,,-0.0499,12,2020,18000.0,37.6,6650,992.0047,22.55639097744361,7097.744360902256,3.851120353330983,VA,6.7669172932330826,
