"GEO_ID","NAME","B07011_001E","B07011_001M","B07011_002E","B07011_002M","B07011_003E","B07011_003M","B07011_004E","B07011_004M","B07011_005E","B07011_005M","B07011_006E","B07011_006M"
"id","Geographic Area Name","Estimate!!Median income in the past 12 months --!!Total:","Margin of Error!!Median income in the past 12 months --!!Total:","Estimate!!Median income in the past 12 months --!!Total:!!Same house 1 year ago","Margin of Error!!Median income in the past 12 months --!!Total:!!Same house 1 year ago","Estimate!!Median income in the past 12 months --!!Total:!!Moved within same county","Margin of Error!!Median income in the past 12 months --!!Total:!!Moved within same county","Estimate!!Median income in the past 12 months --!!Total:!!Moved from different county within same state","Margin of Error!!Median income in the past 12 months --!!Total:!!Moved from different county within same state","Estimate!!Median income in the past 12 months --!!Total:!!Moved from different state","Margin of Error!!Median income in the past 12 months --!!Total:!!Moved from different state","Estimate!!Median income in the past 12 months --!!Total:!!Moved from abroad","Margin of Error!!Median income in the past 12 months --!!Total:!!Moved from abroad"
"0500000US30039","Granite County, Montana","24408","2386","25798","2121","18438","17219","11944","6336","11164","10771","-","**"
"0500000US30041","Hill County, Montana","25932","1673","26845","2148","24306","4913","20544","5458","25098","13184","-","**"
"0500000US30043","Jefferson County, Montana","31749","1325","33591","2295","19696","2234","20417","6110","26250","23567","-","**"
"0500000US30045","Judith Basin County, Montana","26422","1853","26956","2326","2,500-","***","-","**","11250","5813","-","**"
"0500000US30047","Lake County, Montana","23843","1216","25609","1264","15120","1570","20255","6667","17518","3581","-","**"
"0500000US30049","Lewis and Clark County, Montana","33992","1321","36451","1618","28017","3373","26658","4469","20950","4000","20250","16863"
"0500000US30051","Liberty County, Montana","26465","1574","26429","1918","47813","37840","25598","4705","-","**","-","**"
"0500000US30053","Lincoln County, Montana","21649","1498","21588","1614","35625","25200","25000","10400","20227","11558","-","**"
"0500000US30055","McCone County, Montana","27143","5991","27297","6372","35417","23484","-","**","-","**","-","**"
"0500000US30057","Madison County, Montana","26081","1805","27336","2100","26250","9218","12674","4086","31875","16906","18274","10160"
"0500000US30059","Meagher County, Montana","22978","3104","23056","2717","-","**","-","**","34306","20769","-","**"
"0500000US30061","Mineral County, Montana","21457","1588","21819","1630","14474","7157","18807","8024","20694","19487","-","**"
"0500000US30063","Missoula County, Montana","26424","675","29350","1070","21063","2341","15680","3087","17160","2632","9083","3096"
"0500000US30065","Musselshell County, Montana","26137","1721","25959","1845","24779","5801","33281","31839","42386","5009","-","**"
"0500000US30067","Park County, Montana","30906","1430","31516","1392","22152","6506","14657","6943","29743","11497","-","**"
"0500000US30069","Petroleum County, Montana","32031","2698","31563","2628","-","**","33125","13874","-","**","-","**"
"0500000US30071","Phillips County, Montana","26228","2110","26612","2715","-","**","19028","9237","28413","1597","-","**"
"0500000US30073","Pondera County, Montana","26273","2007","28424","2491","20556","10845","22708","7331","5357","2390","-","**"
"0500000US30075","Powder River County, Montana","31362","1307","32050","1611","25625","15574","20250","8498","22000","8665","-","**"
"0500000US30077","Powell County, Montana","23966","1926","25480","2357","18875","5149","11006","1899","30083","22922","-","**"
"0500000US30079","Prairie County, Montana","23077","3397","23718","3946","15481","6842","30500","21481","-","**","-","**"
"0500000US30081","Ravalli County, Montana","25250","1351","25308","1478","28162","7469","25191","9089","21250","6464","-","**"
"0500000US30083","Richland County, Montana","32507","2837","33488","3981","31875","6704","17019","13591","48482","23099","-","**"
"0500000US30085","Roosevelt County, Montana","22477","3207","22181","2768","13977","2926","31389","8144","27222","2701","-","**"
"0500000US30087","Rosebud County, Montana","28115","2138","28841","2409","22270","4520","24135","12104","21818","10485","-","**"
"0500000US30089","Sanders County, Montana","20894","1415","20914","1372","17917","6105","-","**","32344","23391","-","**"
"0500000US30091","Sheridan County, Montana","30951","1475","30982","1653","24427","10098","28750","9780","41146","6941","-","**"
"0500000US30093","Silver Bow County, Montana","25309","1187","27241","1333","20043","7892","10338","1588","17829","4251","-","**"
"0500000US30095","Stillwater County, Montana","30618","1311","30274","1726","31842","2015","38819","14138","25000","22602","-","**"
"0500000US30097","Sweet Grass County, Montana","26618","2394","26555","3016","26761","5284","-","**","-","**","-","**"
"0500000US30099","Teton County, Montana","27392","1343","27671","1638","27981","10875","24943","11314","23194","11318","-","**"
"0500000US30101","Toole County, Montana","24360","2835","25855","2154","15774","6566","-","**","91023","67128","-","**"
"0500000US30103","Treasure County, Montana","27500","5174","27750","6061","30536","9834","-","**","23750","1294","-","**"
"0500000US30105","Valley County, Montana","27337","2995","27198","2209","24545","9100","43056","16575","-","**","-","**"
"0500000US30107","Wheatland County, Montana","24337","3950","24462","4534","26750","8216","-","**","2,500-","***","-","**"
"0500000US30109","Wibaux County, Montana","33634","3643","34797","4877","-","**","-","**","26207","138","-","**"
"0500000US30111","Yellowstone County, Montana","32306","750","34611","1222","25712","1899","18600","3263","27988","3685","-","**"
"0500000US31001","Adams County, Nebraska","28213","1189","30572","1034","20612","2319","14528","4550","23029","11880","8878","2888"
"0500000US31003","Antelope County, Nebraska","27204","1782","28514","2438","24583","17251","22500","3984","19412","10380","19821","6692"
"0500000US31005","Arthur County, Nebraska","26184","2208","25417","3290","19375","7504","38125","3045","-","**","-","**"
"0500000US31007","Banner County, Nebraska","31667","5087","33030","3870","15714","5332","-","**","-","**","-","**"
"0500000US31009","Blaine County, Nebraska","29141","5054","27885","5108","43750","2210","-","**","-","**","-","**"
"0500000US31011","Boone County, Nebraska","32416","1819","33438","2301","30833","8767","24038","5236","31667","10513","-","**"
"0500000US31013","Box Butte County, Nebraska","31370","1255","32357","2025","25213","7343","32171","20606","25722","6137","-","**"
"0500000US31015","Boyd County, Nebraska","25286","1421","25647","1421","-","**","25682","7262","19167","13085","-","**"
"0500000US31017","Brown County, Nebraska","27052","2829","27094","2506","32250","28330","23750","20308","24716","17340","-","**"
"0500000US31019","Buffalo County, Nebraska","29034","1089","33455","1646","17403","3475","10808","1659","13825","2337","-","**"
"0500000US31021","Burt County, Nebraska","30128","1975","31106","1799","26458","6603","18971","4390","31607","11134","-","**"
"0500000US31023","Butler County, Nebraska","31456","1374","31848","1418","28125","27528","25714","7156","58393","11711","-","**"
"0500000US31025","Cass County, Nebraska","36303","1759","36723","1649","34492","10259","35380","9719","-","**","-","**"
"0500000US31027","Cedar County, Nebraska","31682","1035","32055","1062","33750","23340","23782","2818","29583","6128","-","**"
"0500000US31029","Chase County, Nebraska","31402","1287","32124","1642","21921","17761","-","**","18295","5425","-","**"
"0500000US31031","Cherry County, Nebraska","30706","1287","30822","1355","22202","9268","37045","18391","36500","32918","-","**"
"0500000US31033","Cheyenne County, Nebraska","32105","1658","33732","2505","26025","7306","20694","14908","27305","12389","-","**"
"0500000US31035","Clay County, Nebraska","30360","1065","31128","1020","21813","3711","23958","7793","30625","9442","-","**"
"0500000US31037","Colfax County, Nebraska","30922","1838","31834","1676","-","**","27321","13547","18314","11651","-","**"
"0500000US31039","Cuming County, Nebraska","31859","1074","32085","1253","26667","5671","27917","11070","30962","13229","-","**"
"0500000US31041","Custer County, Nebraska","29112","2043","30134","1724","23889","3406","19663","2620","30500","10521","-","**"
"0500000US31043","Dakota County, Nebraska","29788","1575","30234","1632","32577","4081","-","**","21250","8718","-","**"
"0500000US31045","Dawes County, Nebraska","24964","3174","27161","2741","12381","12136","7886","3020","-","**","-","**"
"0500000US31047","Dawson County, Nebraska","28990","1880","30135","1565","30383","6017","21327","3327","23297","2817","15977","9981"
"0500000US31049","Deuel County, Nebraska","26051","1601","26720","1724","29271","12932","40417","21648","15938","7437","-","**"
"0500000US31051","Dixon County, Nebraska","30474","697","30636","674","25000","18418","29954","2215","17000","7364","-","**"
"0500000US31053","Dodge County, Nebraska","28702","1321","30408","1081","24151","3245","19155","3240","12026","2463","-","**"
"0500000US31055","Douglas County, Nebraska","34837","453","36588","410","28714","1542","29849","3767","21662","1147","12697","3938"
"0500000US31057","Dundy County, Nebraska","30585","2031","31044","1827","19375","11772","-","**","32583","9209","-","**"
"0500000US31059","Fillmore County, Nebraska","31831","1432","32647","2089","20625","6881","28194","4182","17857","13105","-","**"
"0500000US31061","Franklin County, Nebraska","27422","2298","28719","2422","15208","12347","25556","5696","-","**","-","**"
"0500000US31063","Frontier County, Nebraska","28080","3157","30286","1796","20625","17156","8618","3866","-","**","-","**"
"0500000US31065","Furnas County, Nebraska","27219","2072","26967","1684","38000","7659","-","**","28250","16727","-","**"
"0500000US31067","Gage County, Nebraska","30137","1121","30673","825","16037","8225","26219","6134","21364","2991","-","**"
"0500000US31069","Garden County, Nebraska","26809","3006","27183","3911","16250","14004","25625","8782","35455","22228","-","**"
"0500000US31071","Garfield County, Nebraska","26773","2365","26096","2471","37813","19328","32417","7761","-","**","-","**"
"0500000US31073","Gosper County, Nebraska","33845","2941","35987","4105","34125","4403","16450","3029","24375","13890","-","**"
"0500000US31075","Grant County, Nebraska","25324","4577","25583","5194","21875","11762","-","**","-","**","-","**"
"0500000US31077","Greeley County, Nebraska","26683","1979","26761","2238","27083","19540","32500","19391","25714","10960","-","**"
"0500000US31079","Hall County, Nebraska","30996","687","31897","836","28159","4589","23297","4997","22279","4199","26223","4712"
"0500000US31081","Hamilton County, Nebraska","32042","1874","33779","3320","30409","7194","24982","2290","27578","13334","-","**"
"0500000US31083","Harlan County, Nebraska","30629","1496","31361","1418","18173","9136","15625","13722","15083","1597","-","**"
"0500000US31085","Hayes County, Nebraska","30641","4006","30481","4278","38750","4014","-","**","-","**","-","**"
"0500000US31087","Hitchcock County, Nebraska","27922","3098","29444","3395","25313","5896","18036","6373","-","**","-","**"
"0500000US31089","Holt County, Nebraska","31359","1071","31632","996","27250","11282","40859","22051","22578","2615","-","**"
"0500000US31091","Hooker County, Nebraska","25673","5777","26731","5419","-","**","15417","7818","-","**","-","**"
"0500000US31093","Howard County, Nebraska","30998","2246","31983","2640","18750","7481","20446","7851","32083","17763","-","**"
"0500000US31095","Jefferson County, Nebraska","27036","2084","28275","2895","19167","7857","19118","3948","17500","8678","-","**"
"0500000US31097","Johnson County, Nebraska","28603","1841","29496","1741","28594","6901","-","**","-","**","-","**"
"0500000US31099","Kearney County, Nebraska","32080","1049","32338","1425","32688","12676","29018","3846","18958","14624","-","**"
"0500000US31101","Keith County, Nebraska","27512","1772","28637","2044","25625","16840","21364","7445","32434","31395","-","**"
"0500000US31103","Keya Paha County, Nebraska","27195","4353","27104","4941","28750","1700","-","**","-","**","-","**"
"0500000US31105","Kimball County, Nebraska","28264","3400","28289","3664","41563","21265","28750","12648","25078","12073","8500","1306"
"0500000US31107","Knox County, Nebraska","28390","1321","28786","1443","22125","10055","27143","5614","26607","4938","35625","340"
"0500000US31109","Lancaster County, Nebraska","31293","307","34938","614","22010","1174","10840","1389","19867","3511","16802","5446"
"0500000US31111","Lincoln County, Nebraska","30714","1000","32229","1498","22661","2446","23991","5729","28131","8895","27850","18871"
"0500000US31113","Logan County, Nebraska","25338","3086","26932","3903","22344","565","-","**","22500","5469","-","**"
"0500000US31115","Loup County, Nebraska","24773","5224","25089","5766","-","**","14464","9579","-","**","-","**"
"0500000US31117","McPherson County, Nebraska","32222","5925","34167","6371","-","**","30417","21172","-","**","-","**"
"0500000US31119","Madison County, Nebraska","30202","906","31159","918","26665","2111","15875","2943","18776","3827","-","**"
"0500000US31121","Merrick County, Nebraska","30243","2233","30873","1879","31198","11164","21250","8363","-","**","-","**"
"0500000US31123","Morrill County, Nebraska","26909","1956","27365","2606","18571","3244","27679","25019","23600","7849","-","**"
"0500000US31125","Nance County, Nebraska","27654","3557","30198","3136","25083","8615","20536","17107","10625","4766","-","**"
"0500000US31127","Nemaha County, Nebraska","26546","4054","30750","1637","16140","10820","6841","1333","29375","27551","-","**"
"0500000US31129","Nuckolls County, Nebraska","24586","1731","24904","1966","21354","11077","23750","10876","16042","10094","-","**"
"0500000US31131","Otoe County, Nebraska","31515","1140","31821","1402","27784","3547","37833","13411","26534","7842","-","**"
